loan_id,account_id,status,loan_date,loan_amount,duration,payments,gender,ownership_count,district_id,num_inhabitants,num_municipalities_with_inhabitants<499,num_municipalities_with_inhabitants_500-1999,num_municipalities_with_inhabitants_2000-9999,num_municipalities_with_inhabitants>10000,num_cities,ratio_urban_inhabitants,average_salary,unemployment_rate_95,unemployment_rate_96,num_entrepreneurs_per_1000_inhabitants,num_crimes_95,num_crimes_96,date_max,date_min,date_age_days,operation_count,operation_count_a,operation_count_b,operation_count_c,operation_count_d,operation_count_e,operation_count_f,operation_mean_a,operation_mean_b,operation_mean_c,operation_mean_d,operation_mean_e,operation_mean_f,operation_std_a,operation_std_b,operation_std_c,operation_std_d,operation_std_e,operation_std_f,operation_cov_a,operation_cov_b,operation_cov_c,operation_cov_d,operation_cov_e,operation_cov_f,amount_mean,amount_min,amount_max,amount_std,amount_last,amount_cov,amount_abs_min,amount_range,balance_mean,balance_min,balance_max,balance_std,balance_last,balance_cov,balance_abs_min,balance_range,type_count_withdrawal,type_count_credit,type_mean_withdrawal,type_mean_credit,type_std_withdrawal,type_std_credit,type_cov_withdrawal,type_cov_credit,days_last_trans_loan,last_balance_per_loan,max_balance_per_loan,date_age_months,balance_per_month,transactions_per_month,owner_age_at_loan,account_months_at_loan
6726,8492,1,1995-09-03,85860,60,1431,F,1,2,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,1995-08-31,1994-06-29,428,96,19,0,40,9,0,28,0.19791666666666666,0.0,0.4166666666666667,0.09375,0.0,0.2916666666666667,0.39842898956052664,0.0,0.4930066485916347,0.2914805954090255,0.0,0.45452967144315476,0.16041666666666665,0.0,0.24561403508771923,0.08585526315789474,0.0,0.20877192982456136,410.0729166666667,-10300.0,16713.0,5437.715083890896,-14.6,29568745.333574567,5.0,27013.0,30461.404166666678,1000.0,44713.5,7824.866629042198,39366.8,61228537.76229824,1000.0,43713.5,49,47,0.5104166666666666,0.4895833333333333,0.4998914812792428,0.4998914812792428,0.2525219298245614,0.2525219298245614,3,0.4584998835313301,0.5207721872816212,14.266666666666667,3064.0303738317757,6.728971962616822,39,14.366666666666667
6729,8519,1,1994-08-11,74688,12,6224,F,2,23,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,1994-08-06,1993-04-02,491,112,1,16,51,12,0,32,0.008928571428571428,0.14285714285714285,0.45535714285714285,0.10714285714285714,0.0,0.2857142857142857,0.0940683370790423,0.3499271061118826,0.4980030274065836,0.30929478706587094,0.0,0.45175395145262565,0.008928571428571428,0.12355212355212356,0.2502413127413127,0.09652509652509653,0.0,0.20592020592020596,258.332142857143,-38400.0,56019.0,18708.853799686833,-13711.0,350021210.49805665,14.6,94419.0,48484.62410714285,1100.0,104902.4,20930.650934412963,28933.3,438092148.5382425,1100.0,103802.4,63,49,0.5625,0.4375,0.49607837082461076,0.49607837082461076,0.2483108108108108,0.2483108108108108,5,0.3873888710368466,1.4045415595544128,16.366666666666667,6342.305498981669,6.843177189409368,49,16.533333333333335
6732,8533,1,1996-09-19,174048,48,3626,F,1,47,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1996-09-13,1995-10-10,339,69,22,0,31,0,0,16,0.3188405797101449,0.0,0.4492753623188406,0.0,0.0,0.2318840579710145,0.46602710698010213,0.0,0.49742035657189887,0.0,0.0,0.4220353559003199,0.22037510656436482,0.0,0.2510656436487637,0.0,0.0,0.18073316283034951,784.6449275362316,-46800.0,49461.0,20505.947432373745,-10800.0,420493880.0992754,14.6,96261.0,72968.3811594203,600.0,127067.6,23455.92726432901,54140.4,550180523.8294929,600.0,126467.6,31,38,0.4492753623188406,0.5507246376811594,0.49742035657189887,0.49742035657189887,0.2510656436487637,0.2510656436487637,6,0.31106591285162716,0.7300721640007355,11.3,11191.823008849557,6.106194690265486,44,11.5
6734,8547,1,1996-05-30,173016,36,4806,F,1,14,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,1996-05-26,1995-07-17,314,94,29,0,47,0,0,18,0.30851063829787234,0.0,0.5,0.0,0.0,0.19148936170212766,0.4618785818317534,0.0,0.5,0.0,0.0,0.3934732342320624,0.2156257149393732,0.0,0.25268817204301075,0.0,0.0,0.15648592999313662,939.7010638297871,-62700.0,49769.0,20611.488169243366,26235.0,424833444.55085915,30.0,112469.0,61799.24361702124,300.0,123928.2,26512.878935391007,113931.6,702932749.4427009,300.0,123628.2,47,47,0.5,0.5,0.5,0.5,0.25268817204301075,0.25268817204301075,4,0.6585032598141213,0.7162817311693715,10.466666666666667,11811.611464968153,8.980891719745223,51,10.6
6736,8558,1,1994-06-14,288360,60,4806,M,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1994-05-31,1994-02-27,93,10,4,0,2,0,0,4,0.4,0.0,0.2,0.0,0.0,0.4,0.48989794855663565,0.0,0.4000000000000001,0.0,0.0,0.4898979485566356,0.2666666666666667,0.0,0.17777777777777784,0.0,0.0,0.26666666666666666,4345.04,-15200.0,27116.0,13347.710764788262,17.5,178161382.66044447,8.7,42316.0,33211.759999999995,800.0,58495.8,16686.231188764257,43313.2,278430311.2848889,800.0,57695.8,2,8,0.2,0.8,0.4000000000000001,0.4,0.17777777777777784,0.1777777777777778,14,0.1502052989318907,0.2028568456096546,3.1,18611.548387096773,3.225806451612903,58,3.566666666666667
6737,8564,1,1995-03-11,76680,24,3195,M,2,68,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,1995-03-08,1993-09-12,542,143,2,17,64,26,0,34,0.013986013986013986,0.11888111888111888,0.44755244755244755,0.18181818181818182,0.0,0.23776223776223776,0.11743255680941726,0.3236485724589129,0.4972416457239491,0.38569460791993504,0.0,0.4257127623839,0.013887520929774456,0.10548606323254206,0.24899044617354466,0.1498079385403328,0.0,0.18250763321185867,190.1503496503495,-38700.0,57554.0,17120.749837575087,-5483.0,293120075.00082725,14.6,96254.0,62933.4748251748,1000.0,104676.1,21005.68029188762,27191.2,441238604.5249956,1000.0,103676.1,90,53,0.6293706293706294,0.3706293706293706,0.4829733328624338,0.4829733328624338,0.23490593913129124,0.23490593913129124,3,0.35460615545122587,1.3651030255607721,18.066666666666666,5738.529520295203,7.915129151291513,46,18.166666666666668
6738,8566,-1,1994-09-29,230220,36,6395,F,1,74,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1994-09-07,1993-10-08,334,82,17,0,25,19,0,21,0.2073170731707317,0.0,0.3048780487804878,0.23170731707317074,0.0,0.25609756097560976,0.4053846375266991,0.0,0.46035575824821645,0.42192302175624863,0.0,0.43647634556520193,0.16636555254441437,0.0,0.21454381210478768,0.1802168021680217,0.0,0.1928635953026197,77.14268292682924,-59800.0,47953.0,13931.684027646494,-8894.0,194091819.84618038,4.9,107753.0,27658.48780487806,-2719.7,130801.0,29524.489997327953,6325.5,871695509.6023186,900.0,133520.7,44,38,0.5365853658536586,0.4634146341463415,0.4986597146405091,0.4986597146405091,0.2517314062029509,0.2517314062029509,22,0.02747589262444618,0.5681565459126053,11.133333333333333,11992.877245508984,7.365269461077845,51,11.866666666666667
6745,8625,1,1995-04-10,47304,24,1971,M,1,64,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1995-04-04,1993-11-10,510,167,42,0,77,14,0,34,0.25149700598802394,0.0,0.46107784431137727,0.08383233532934131,0.0,0.20359281437125748,0.4338735552751329,0.0,0.4984827637908362,0.2771362027642188,0.0,0.4026695671486091,0.18938027559339154,0.0,0.24998196378327686,0.07726715244210373,0.0,0.16311954404444123,374.002395209581,-59900.0,49060.0,21120.81748132948,-29500.0,446088931.0796329,14.6,108960.0,68740.02335329348,400.0,148093.0,30916.763221258967,62458.3,955846248.0793914,400.0,147693.0,91,76,0.5449101796407185,0.4550898203592814,0.4979789912884261,0.4979789912884261,0.24947694971502773,0.24947694971502765,6,1.3203598004397092,3.1306654828344325,17.0,8687.823529411764,9.823529411764707,23,17.2
6751,8680,1,1996-07-14,85716,36,2381,M,2,17,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,1996-07-11,1996-02-12,150,19,2,5,4,0,0,8,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.0,0.0,0.42105263157894735,0.3068922049918579,0.44034738238635557,0.40768245749551757,0.0,0.0,0.49372797471825575,0.09941520467836255,0.20467836257309946,0.1754385964912281,0.0,0.0,0.2573099415204678,1921.947368421053,-15900.0,21430.0,10332.34117496925,14287.0,106757274.15596491,52.5,37330.0,31337.257894736842,800.0,52782.7,12288.063007213128,52416.9,150996492.46923974,800.0,51982.7,4,15,0.21052631578947367,0.7894736842105263,0.40768245749551757,0.40768245749551757,0.1754385964912281,0.1754385964912281,3,0.6115182696346073,0.6157858509496477,5.0,10396.539999999999,3.8,58,5.1
6764,8776,1,1995-08-26,33984,48,708,M,1,64,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1995-08-19,1994-08-24,360,70,14,0,34,0,0,22,0.2,0.0,0.4857142857142857,0.0,0.0,0.3142857142857143,0.4,0.0,0.4997958767010259,0.0,0.0,0.4642307659791977,0.16231884057971013,0.0,0.25341614906832305,0.0,0.0,0.2186335403726708,635.2242857142858,-14700.0,20196.0,7694.64165794511,-10300.0,59207510.24418427,14.6,34896.0,38587.76000000001,600.0,55077.5,9896.492445941625,44465.4,97940562.73257972,600.0,54477.5,34,36,0.4857142857142857,0.5142857142857142,0.4997958767010259,0.49979587670102593,0.25341614906832305,0.2534161490683231,7,1.3084216101694917,1.6206891478342749,12.0,4539.791666666667,5.833333333333333,23,12.233333333333333
6785,8899,1,1995-12-25,125340,60,2089,M,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1995-12-12,1994-09-05,463,127,29,0,57,13,0,28,0.2283464566929134,0.0,0.44881889763779526,0.10236220472440945,0.0,0.2204724409448819,0.41976702158305007,0.0,0.4973735967670475,0.30312404023496303,0.0,0.4145652466484467,0.17760279965004366,0.0,0.24934383202099739,0.09261342332208466,0.0,0.17322834645669297,149.66456692913374,-45200.0,49974.0,15744.00196153084,-3713.0,247873597.76468685,30.0,95174.0,51145.51574803151,500.0,110933.4,22705.182782426586,19007.0,515525325.1834008,500.0,110433.4,70,57,0.5511811023622047,0.44881889763779526,0.4973735967670475,0.4973735967670475,0.2493438320209974,0.2493438320209974,13,0.1516435295994894,0.8850598372426998,15.433333333333334,7155.511879049675,8.228941684665227,51,15.866666666666667
6805,8972,1,1996-12-21,45024,48,938,F,1,70,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1996-12-17,1996-05-21,210,39,8,0,13,6,0,12,0.20512820512820512,0.0,0.3333333333333333,0.15384615384615385,0.0,0.3076923076923077,0.4037952755903493,0.0,0.4714045207910317,0.36080121229411,0.0,0.4615384615384615,0.16734143049932523,0.0,0.22807017543859645,0.1336032388663968,0.0,0.21862348178137647,984.2153846153847,-22100.0,31636.5,12758.414420079553,-17800.0,162777138.51449394,14.6,53736.5,41994.90769230771,800.0,63659.3,13151.510254347311,38384.3,172962221.97020242,800.0,62859.3,19,20,0.48717948717948717,0.5128205128205128,0.4998356074261007,0.4998356074261007,0.25641025641025644,0.25641025641025644,4,0.8525297619047619,1.4138970326936746,7.0,8979.9,5.571428571428571,39,7.133333333333334
6808,8982,1,1994-10-12,227880,36,6330,F,2,64,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1994-10-09,1993-09-25,379,83,21,0,38,0,0,24,0.25301204819277107,0.0,0.4578313253012048,0.0,0.0,0.2891566265060241,0.43473779644984856,0.0,0.49821862959362245,0.0,0.0,0.45337078848739226,0.19130179253599766,0.0,0.251248898031149,0.0,0.0,0.2080517190714075,647.189156626506,-64600.0,49115.0,15147.828589699906,-8552.0,229456710.98292974,14.6,113715.0,45134.72168674696,1100.0,153213.7,29551.4830543201,53716.6,873290150.7097678,1100.0,152113.7,38,45,0.4578313253012048,0.5421686746987951,0.49821862959362245,0.49821862959362245,0.251248898031149,0.251248898031149,3,0.2357231876426189,0.6723437774267159,12.633333333333333,12040.662269129289,6.569920844327177,38,12.733333333333333
6810,9006,1,1996-06-08,186384,48,3883,M,1,40,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,1996-05-31,1994-09-02,637,190,40,0,89,19,0,42,0.21052631578947367,0.0,0.46842105263157896,0.1,0.0,0.22105263157894736,0.40768245749551757,0.0,0.49900177362721115,0.30000000000000004,0.0,0.4149558598826742,0.1670843776106934,0.0,0.2503202450570871,0.09047619047619056,0.0,0.1730994152046784,110.54736842105267,-60600.0,49424.0,19156.86390020485,-30.0,366985434.4909719,30.0,110024.0,61578.30157894749,700.0,129557.3,27339.887468574852,21003.8,747469446.7943362,700.0,128857.3,108,82,0.5684210526315789,0.43157894736842106,0.49529643604288803,0.49529643604288803,0.2466165413533835,0.2466165413533835,8,0.11269100351961542,0.6951095587604086,21.233333333333334,6068.632653061224,8.948194662480377,37,21.5
6816,9017,-1,1996-03-26,100224,48,2088,F,1,70,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1996-03-21,1995-11-22,120,18,2,4,3,0,0,9,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.0,0.0,0.5,0.3142696805273545,0.41573970964154905,0.372677996249965,0.0,0.0,0.5,0.10457516339869281,0.18300653594771243,0.1470588235294118,0.0,0.0,0.2647058823529412,1743.727777777778,-15100.0,18792.0,8029.859466267547,-15100.0,64478643.048006535,26.5,33892.0,28124.93333333333,700.0,46487.1,9838.648370404879,31387.1,96799001.75647058,700.0,45787.1,3,15,0.16666666666666666,0.8333333333333334,0.372677996249965,0.37267799624996495,0.1470588235294118,0.14705882352941177,5,0.3131695003192848,0.4638320162835249,4.0,11446.775,4.5,39,4.166666666666667
6817,9024,1,1996-10-04,70656,48,1472,M,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1996-10-01,1996-01-05,270,53,11,0,20,4,0,18,0.20754716981132076,0.0,0.37735849056603776,0.07547169811320754,0.0,0.33962264150943394,0.4055506652868808,0.0,0.4847257576854766,0.26415094339622636,0.0,0.4735811470947598,0.167634252539913,0.0,0.23947750362844702,0.0711175616835994,0.0,0.22859216255442671,424.07547169811335,-26080.0,22317.0,8568.99648632534,-7100.0,73427700.78265601,14.6,48397.0,32646.85094339623,600.0,55343.2,12948.76153749288,22476.1,167670425.35485488,600.0,54743.2,24,29,0.4528301886792453,0.5471698113207547,0.4977700361612422,0.4977700361612422,0.25253991291727146,0.25253991291727146,3,0.3181060348731884,0.7832767210144927,9.0,6082.577777777778,5.888888888888889,44,9.1
6818,9030,1,1996-12-12,155616,48,3242,F,2,72,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,1996-12-11,1995-01-21,690,172,26,0,66,36,0,44,0.1511627906976744,0.0,0.38372093023255816,0.20930232558139536,0.0,0.2558139534883721,0.35820748373835726,0.0,0.4862912480541043,0.40681059731478836,0.0,0.43631774509985394,0.1290629674962601,0.0,0.23786209710322317,0.16646266829865364,0.0,0.19148646810825512,352.87209302325596,-36960.0,26388.0,8611.713428013858,-14600.0,74161608.1662342,14.6,63348.0,44197.50988372092,200.0,75294.1,11044.494392196433,60694.1,121980856.37925847,200.0,75094.1,102,70,0.5930232558139535,0.4069767441860465,0.4912704691692467,0.49127046916924666,0.24275805793553648,0.24275805793553648,1,0.390024804647337,0.48384549146617317,23.0,3264.9608695652178,7.478260869565218,25,23.033333333333335
6820,9034,1,1993-12-16,38148,12,3179,F,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1993-12-14,1993-06-28,169,29,2,6,7,4,0,10,0.06896551724137931,0.20689655172413793,0.2413793103448276,0.13793103448275862,0.0,0.3448275862068966,0.2533954906327426,0.40508069394726653,0.4279197808962364,0.3448275862068965,0.0,0.4753120259341455,0.06650246305418717,0.16995073891625614,0.18965517241379304,0.12315270935960589,0.0,0.23399014778325106,1645.7206896551727,-20600.0,32706.0,12844.874772157718,32706.0,164990807.91241375,9.9,53306.0,37462.09310344827,900.0,62324.6,13293.431805243708,56840.8,176715329.16066504,900.0,61424.6,11,18,0.3793103448275862,0.6206896551724138,0.48521542343000995,0.48521542343000995,0.24384236453201966,0.24384236453201966,2,1.4900073398343294,1.6337579951766803,5.633333333333334,10903.775147928993,5.147928994082839,28,5.7
6836,9093,1,1994-08-03,189300,60,3155,M,1,58,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,1994-07-31,1993-06-16,410,102,16,0,42,18,0,26,0.1568627450980392,0.0,0.4117647058823529,0.17647058823529413,0.0,0.2549019607843137,0.36367131354885107,0.0,0.4921529567847504,0.38122004108281526,0.0,0.43580609354691896,0.13356629780625115,0.0,0.24461269656377407,0.1467676179382644,0.0,0.19180741603572118,240.7058823529414,-24960.0,28413.0,8979.907273174736,-14.6,80638734.63481654,14.6,53373.0,32354.031372549012,800.0,61043.3,12250.079572479326,24552.0,150064449.53207535,800.0,60243.3,60,42,0.5882352941176471,0.4117647058823529,0.4921529567847504,0.4921529567847504,0.2446126965637741,0.2446126965637741,3,0.12969889064976228,0.3224685684099313,13.666666666666666,4408.046341463415,7.463414634146342,40,13.766666666666667
6841,9104,1,1994-08-07,172080,48,3585,F,1,10,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,1994-07-31,1994-01-21,191,42,12,0,17,0,0,13,0.2857142857142857,0.0,0.40476190476190477,0.0,0.0,0.30952380952380953,0.45175395145262554,0.0,0.49084590781162624,0.0,0.0,0.46229732949875235,0.2090592334494773,0.0,0.24680603948896626,0.0,0.0,0.2189314750290361,1385.940476190476,-40100.0,45518.0,17350.24424922698,-14.6,301030975.5078339,14.6,85618.0,60743.957142857136,200.0,119138.8,21110.31187474146,58209.4,445645267.4488502,200.0,118938.8,17,25,0.40476190476190477,0.5952380952380952,0.49084590781162624,0.49084590781162624,0.24680603948896626,0.24680603948896626,7,0.33826940957694096,0.6923454207345421,6.366666666666666,18681.486910994765,6.596858638743456,37,6.6
6863,9188,1,1993-07-28,127080,60,2118,M,1,45,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,1993-07-21,1993-02-08,163,24,2,5,6,3,0,8,0.08333333333333333,0.20833333333333334,0.25,0.125,0.0,0.3333333333333333,0.2763853991962833,0.4061164310337068,0.4330127018922193,0.33071891388307384,0.0,0.4714045207910317,0.07971014492753621,0.17210144927536228,0.19565217391304346,0.11413043478260869,0.0,0.23188405797101436,844.7083333333336,-14800.0,19065.0,8272.421582632085,-12000.0,68432958.8407971,48.6,33865.0,30060.95416666668,800.0,49590.4,11520.18445104369,20272.8,132714649.78606886,800.0,48790.4,9,15,0.375,0.625,0.4841229182759271,0.4841229182759271,0.24456521739130435,0.24456521739130435,7,0.15952785646836637,0.39022977651872837,5.433333333333334,8979.828220858895,4.417177914110429,57,5.666666666666667
6865,9199,-1,1996-09-11,29448,12,2454,M,1,72,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,1996-09-06,1996-05-15,114,11,1,4,2,0,0,4,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.0,0.0,0.36363636363636365,0.2874797872880344,0.4810456929208346,0.38569460791993493,0.0,0.0,0.48104569292083466,0.09090909090909088,0.2545454545454545,0.16363636363636358,0.0,0.0,0.2545454545454546,3980.963636363637,-13900.0,22090.0,11190.444367966156,14727.0,125226045.15254545,63.8,35990.0,28977.436363636363,800.0,43790.6,11482.495155433136,43790.6,131847694.99454546,800.0,42990.6,2,9,0.18181818181818182,0.8181818181818182,0.38569460791993493,0.385694607919935,0.16363636363636358,0.16363636363636364,5,1.4870483564248844,1.4870483564248844,3.8,11313.315789473685,2.8947368421052633,48,3.966666666666667
6876,9236,1,1993-12-21,86616,12,7218,M,1,11,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,1993-12-16,1993-08-18,120,15,6,0,3,0,0,6,0.4,0.0,0.2,0.0,0.0,0.4,0.48989794855663565,0.0,0.4,0.0,0.0,0.48989794855663565,0.2571428571428572,0.0,0.17142857142857146,0.0,0.0,0.2571428571428572,2483.5466666666666,-11100.0,17859.0,7832.35875991998,-11100.0,61345843.744095236,29.8,28959.0,25714.046666666665,800.0,48353.1,11715.975172745158,37253.1,137264074.24838096,800.0,47553.1,3,12,0.2,0.8,0.4,0.4,0.17142857142857146,0.17142857142857146,5,0.43009490163480185,0.5582467442504849,4.0,11888.275,3.75,32,4.166666666666667
6888,9265,1,1994-07-11,39576,12,3298,F,1,32,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340,4505,1994-07-05,1993-02-04,516,115,21,0,39,23,0,32,0.1826086956521739,0.0,0.3391304347826087,0.2,0.0,0.2782608695652174,0.38634538941779234,0.0,0.4734141770023026,0.4000000000000001,0.0,0.44814256440783046,0.15057208237986267,0.0,0.2260869565217391,0.1614035087719298,0.0,0.20259344012204428,207.8365217391304,-38400.0,49603.0,14696.093010116252,-9493.0,215975149.7619878,14.6,88003.0,48944.827826086956,300.0,103467.2,26896.8541402657,23901.1,723440762.6427277,300.0,103167.2,62,53,0.5391304347826087,0.4608695652173913,0.49846645732057443,0.49846645732057443,0.25064836003051105,0.25064836003051105,6,0.6039291489791793,2.6143925611481706,17.2,5998.093023255814,6.686046511627907,14,17.4
6895,9307,1,1994-09-19,41904,12,3492,M,1,70,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1994-09-16,1993-01-24,600,143,26,0,50,30,0,37,0.18181818181818182,0.0,0.34965034965034963,0.2097902097902098,0.0,0.25874125874125875,0.38569460791993504,0.0,0.47685949989461035,0.4071587867974724,0.0,0.43794316956227064,0.14980793854033278,0.0,0.2289963557569192,0.1669457303260119,0.0,0.19314488328572846,274.1594405594407,-51700.0,48546.0,12988.770347779555,-3500.0,168708155.14735746,0.8,100246.0,36080.38671328672,900.0,129123.0,20303.817120135824,39204.7,412244989.6479208,900.0,128223.0,80,63,0.5594405594405595,0.4405594405594406,0.49645424753283496,0.49645424753283485,0.24820250172362857,0.2482025017236285,3,0.9355837151584574,3.0814003436426116,20.0,6411.15,7.15,20,20.1
6903,9337,1,1994-06-04,52128,24,2172,F,1,11,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,1994-05-31,1993-09-13,260,71,13,0,32,0,0,26,0.18309859154929578,0.0,0.4507042253521127,0.0,0.0,0.36619718309859156,0.38674733007735157,0.0,0.4975639924691743,0.0,0.0,0.48176426412639634,0.15171026156941653,0.0,0.25110663983903403,0.0,0.0,0.2354124748490946,828.8014084507042,-27300.0,44473.0,11893.404419130713,-14.6,141453068.676998,0.1,71773.0,33459.68028169013,144.2,59944.2,20087.365029779434,58844.8,403502233.83960557,144.2,59800.0,32,39,0.4507042253521127,0.5492957746478874,0.4975639924691743,0.4975639924691743,0.25110663983903403,0.2511066398390341,4,1.128852056476366,1.1499424493554327,8.666666666666666,6900.000000000001,8.192307692307693,34,8.8
6919,9403,1,1994-08-05,120888,36,3358,F,1,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1994-08-04,1993-03-27,495,96,21,0,48,12,0,15,0.21875,0.0,0.5,0.125,0.0,0.15625,0.41339864235384227,0.0,0.5,0.33071891388307384,0.0,0.3630921887069453,0.17269736842105263,0.0,0.25263157894736843,0.11052631578947368,0.0,0.1332236842105263,541.81875,-49200.0,48618.0,15871.895928293889,-11100.0,251917080.35859215,30.0,97818.0,40838.75520833332,600.0,116468.4,21557.464543439623,52014.4,464724277.5416568,600.0,115868.4,60,36,0.625,0.375,0.4841229182759271,0.4841229182759271,0.23684210526315788,0.23684210526315788,1,0.4302693402157369,0.9634405400039706,16.5,7022.327272727272,5.818181818181818,50,16.533333333333335
6921,9422,1,1996-10-29,86184,12,7182,F,1,70,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1996-10-28,1996-03-06,236,42,1,8,20,6,0,7,0.023809523809523808,0.19047619047619047,0.47619047619047616,0.14285714285714285,0.0,0.16666666666666666,0.15245533898649638,0.39267672624930094,0.49943278484292924,0.3499271061118826,0.0,0.37267799624996495,0.023809523809523805,0.1579558652729384,0.2555168408826945,0.12543554006968638,0.0,0.14227642276422764,1027.5642857142852,-50500.0,64642.0,24794.068260862376,-18346.0,614745820.9243032,14.6,115142.0,59935.271428571425,300.0,128146.0,24799.97403787278,43157.5,615038712.2791637,300.0,127846.0,26,16,0.6190476190476191,0.38095238095238093,0.4856209060564557,0.4856209060564557,0.24157955865272954,0.24157955865272954,1,0.500760001856493,1.486888517590272,7.866666666666666,16251.610169491527,5.338983050847458,55,7.9
6929,9472,1,1995-05-08,36396,12,3033,M,1,76,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,1995-05-06,1993-07-06,669,158,34,0,83,19,0,22,0.21518987341772153,0.0,0.5253164556962026,0.12025316455696203,0.0,0.13924050632911392,0.41095400204425137,0.0,0.49935866576137666,0.32525734576024296,0.0,0.34619732483993276,0.16995888091590736,0.0,0.2509473514472306,0.1064661775376925,0.0,0.1206159800048376,287.85253164556985,-51700.0,48143.0,18416.540680797727,-5119.0,339168970.6474777,30.0,99843.0,57977.03481012657,800.0,125887.5,25051.257637855368,45480.6,627565509.2382075,800.0,125087.5,102,56,0.6455696202531646,0.35443037974683544,0.47834034500484013,0.47834034500484013,0.230266870918326,0.230266870918326,2,1.2496043521266074,3.458827893175074,22.3,5609.304932735426,7.085201793721973,23,22.366666666666667
6933,9493,1,1995-09-09,188688,48,3931,F,1,64,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1995-09-06,1995-04-02,157,22,2,5,9,1,0,5,0.09090909090909091,0.22727272727272727,0.4090909090909091,0.045454545454545456,0.0,0.22727272727272727,0.2874797872880344,0.41907020260422206,0.4916660830178166,0.2082988952252655,0.0,0.41907020260422206,0.08658008658008655,0.18398268398268391,0.25324675324675316,0.04545454545454548,0.0,0.18398268398268391,1071.8090909090913,-24500.0,35378.0,16076.411550968203,-3592.0,258451008.35610393,14.6,59878.0,42203.17272727273,400.0,71255.7,20050.27841673887,23579.7,402013664.5887445,400.0,70855.7,10,12,0.45454545454545453,0.5454545454545454,0.49792959773196915,0.49792959773196915,0.25974025974025966,0.2597402597402597,3,0.12496661154922412,0.37763768761129485,5.233333333333333,13539.305732484076,4.203821656050955,30,5.333333333333333
6940,9510,1,1996-11-22,228276,36,6341,M,2,1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1996-11-10,1996-06-09,154,20,8,0,7,0,0,5,0.4,0.0,0.35,0.0,0.0,0.25,0.48989794855663565,0.0,0.47696960070847283,0.0,0.0,0.4330127018922193,0.25263157894736843,0.0,0.23947368421052628,0.0,0.0,0.19736842105263158,2685.4,-9100.0,22288.0,9740.218800201024,14859.0,94871862.27578948,14.6,31388.0,41402.134999999995,500.0,60236.6,14856.81419017355,53707.9,220724927.88134214,500.0,59736.6,7,13,0.35,0.65,0.47696960070847283,0.47696960070847283,0.23947368421052628,0.23947368421052628,12,0.23527615693283568,0.2638761849690725,5.133333333333334,11636.999999999998,3.8961038961038956,35,5.533333333333333
